site_id,latitude,longitude,grid_site_status
37_3750N_095_2083W,37.375,-95.2083,observed_grid_site
37_3750N_095_1250W,37.375,-95.125,observed_grid_site
37_3750N_095_0417W,37.375,-95.0417,observed_grid_site
37_3750N_094_9583W,37.375,-94.9583,observed_grid_site
37_3750N_094_8750W,37.375,-94.875,observed_grid_site
37_3750N_094_7917W,37.375,-94.7917,observed_grid_site
37_3750N_094_7083W,37.375,-94.7083,observed_grid_site
37_3750N_094_6250W,37.375,-94.625,observed_grid_site
FILL_37_4582N_102_0417W,37.4582,-102.0417,restored_grid_site
FILL_37_4582N_101_9584W,37.4582,-101.9584,restored_grid_site
FILL_37_4582N_101_8751W,37.4582,-101.8751,restored_grid_site
FILL_37_4582N_101_7918W,37.4582,-101.7918,restored_grid_site
FILL_37_4582N_101_7085W,37.4582,-101.7085,restored_grid_site
FILL_37_4582N_101_6252W,37.4582,-101.6252,restored_grid_site
FILL_37_4582N_101_5419W,37.4582,-101.5419,restored_grid_site
FILL_37_4582N_101_4586W,37.4582,-101.4586,restored_grid_site
FILL_37_4582N_101_3753W,37.4582,-101.3753,restored_grid_site
FILL_37_4582N_101_2920W,37.4582,-101.292,restored_grid_site
FILL_37_4582N_101_2087W,37.4582,-101.2087,restored_grid_site
FILL_37_4582N_100_0425W,37.4582,-100.0425,restored_grid_site
FILL_37_4582N_099_9592W,37.4582,-99.9592,restored_grid_site
FILL_37_4582N_099_8759W,37.4582,-99.8759,restored_grid_site
FILL_37_4582N_099_7926W,37.4582,-99.7926,restored_grid_site
FILL_37_4582N_099_7093W,37.4582,-99.7093,restored_grid_site
FILL_37_4582N_099_6260W,37.4582,-99.626,restored_grid_site
37_4583N_101_1250W,37.4583,-101.125,observed_grid_site
37_4583N_101_0417W,37.4583,-101.0417,observed_grid_site
37_4583N_100_9583W,37.4583,-100.9583,observed_grid_site
37_4583N_100_8750W,37.4583,-100.875,observed_grid_site
37_4583N_100_7917W,37.4583,-100.7917,observed_grid_site
37_4583N_100_7083W,37.4583,-100.7083,observed_grid_site
37_4583N_100_6250W,37.4583,-100.625,observed_grid_site
37_4583N_100_5417W,37.4583,-100.5417,observed_grid_site
37_4583N_100_4583W,37.4583,-100.4583,observed_grid_site
37_4583N_100_3750W,37.4583,-100.375,observed_grid_site
37_4583N_100_2917W,37.4583,-100.2917,observed_grid_site
37_4583N_100_2083W,37.4583,-100.2083,observed_grid_site
37_4583N_100_1250W,37.4583,-100.125,observed_grid_site
37_4583N_099_5417W,37.4583,-99.5417,observed_grid_site
37_4583N_099_4583W,37.4583,-99.4583,observed_grid_site
37_4583N_099_3750W,37.4583,-99.375,observed_grid_site
37_4583N_099_2917W,37.4583,-99.2917,observed_grid_site
37_4583N_099_2083W,37.4583,-99.2083,observed_grid_site
37_4583N_099_1250W,37.4583,-99.125,observed_grid_site
37_4583N_099_0417W,37.4583,-99.0417,observed_grid_site
37_4583N_098_9583W,37.4583,-98.9583,observed_grid_site
37_4583N_098_8750W,37.4583,-98.875,observed_grid_site
37_4583N_098_7917W,37.4583,-98.7917,observed_grid_site
37_4583N_098_7083W,37.4583,-98.7083,observed_grid_site
37_4583N_098_6250W,37.4583,-98.625,observed_grid_site
37_4583N_098_5417W,37.4583,-98.5417,observed_grid_site
37_4583N_098_4583W,37.4583,-98.4583,observed_grid_site
37_4583N_098_3750W,37.4583,-98.375,observed_grid_site
37_4583N_098_2917W,37.4583,-98.2917,observed_grid_site
37_4583N_098_2083W,37.4583,-98.2083,observed_grid_site
37_4583N_098_1250W,37.4583,-98.125,observed_grid_site
37_4583N_098_0417W,37.4583,-98.0417,observed_grid_site
37_4583N_097_9583W,37.4583,-97.9583,observed_grid_site
37_4583N_097_8750W,37.4583,-97.875,observed_grid_site
37_4583N_097_7917W,37.4583,-97.7917,observed_grid_site
37_4583N_097_7083W,37.4583,-97.7083,observed_grid_site
37_4583N_097_6250W,37.4583,-97.625,observed_grid_site
37_4583N_097_5417W,37.4583,-97.5417,observed_grid_site
37_4583N_097_4583W,37.4583,-97.4583,observed_grid_site
37_4583N_097_3750W,37.4583,-97.375,observed_grid_site
37_4583N_097_2917W,37.4583,-97.2917,observed_grid_site
37_4583N_097_2083W,37.4583,-97.2083,observed_grid_site
37_4583N_097_1250W,37.4583,-97.125,observed_grid_site
37_4583N_097_0417W,37.4583,-97.0417,observed_grid_site
37_4583N_096_9583W,37.4583,-96.9583,observed_grid_site
37_4583N_096_8750W,37.4583,-96.875,observed_grid_site
37_4583N_096_7917W,37.4583,-96.7917,observed_grid_site
37_4583N_096_7083W,37.4583,-96.7083,observed_grid_site
37_4583N_096_6250W,37.4583,-96.625,observed_grid_site
37_4583N_096_5417W,37.4583,-96.5417,observed_grid_site
37_4583N_096_4583W,37.4583,-96.4583,observed_grid_site
37_4583N_096_3750W,37.4583,-96.375,observed_grid_site
37_4583N_096_2917W,37.4583,-96.2917,observed_grid_site
37_4583N_096_2083W,37.4583,-96.2083,observed_grid_site
37_4583N_096_1250W,37.4583,-96.125,observed_grid_site
37_4583N_096_0417W,37.4583,-96.0417,observed_grid_site
37_4583N_095_9583W,37.4583,-95.9583,observed_grid_site
37_4583N_095_8750W,37.4583,-95.875,observed_grid_site
37_4583N_095_7917W,37.4583,-95.7917,observed_grid_site
37_4583N_095_7083W,37.4583,-95.7083,observed_grid_site
37_4583N_095_6250W,37.4583,-95.625,observed_grid_site
37_4583N_095_5417W,37.4583,-95.5417,observed_grid_site
37_4583N_095_4583W,37.4583,-95.4583,observed_grid_site
37_4583N_095_3750W,37.4583,-95.375,observed_grid_site
37_4583N_095_2917W,37.4583,-95.2917,observed_grid_site
37_4583N_095_2083W,37.4583,-95.2083,observed_grid_site
37_4583N_095_1250W,37.4583,-95.125,observed_grid_site
37_4583N_095_0417W,37.4583,-95.0417,observed_grid_site
37_4583N_094_9583W,37.4583,-94.9583,observed_grid_site
37_4583N_094_8750W,37.4583,-94.875,observed_grid_site
37_4583N_094_7917W,37.4583,-94.7917,observed_grid_site
37_4583N_094_7083W,37.4583,-94.7083,observed_grid_site
37_4583N_094_6250W,37.4583,-94.625,observed_grid_site
FILL_37_5415N_102_0417W,37.5415,-102.0417,restored_grid_site
FILL_37_5415N_101_9584W,37.5415,-101.9584,restored_grid_site
FILL_37_5415N_101_8751W,37.5415,-101.8751,restored_grid_site
FILL_37_5415N_101_7918W,37.5415,-101.7918,restored_grid_site
FILL_37_5415N_101_7085W,37.5415,-101.7085,restored_grid_site
FILL_37_5415N_101_6252W,37.5415,-101.6252,restored_grid_site
FILL_37_5415N_101_5419W,37.5415,-101.5419,restored_grid_site
FILL_37_5415N_101_4586W,37.5415,-101.4586,restored_grid_site
FILL_37_5415N_101_3753W,37.5415,-101.3753,restored_grid_site
FILL_37_5415N_101_2920W,37.5415,-101.292,restored_grid_site
FILL_37_5415N_101_2087W,37.5415,-101.2087,restored_grid_site
37_5417N_101_1250W,37.5417,-101.125,observed_grid_site
37_5417N_101_0417W,37.5417,-101.0417,observed_grid_site
37_5417N_100_9583W,37.5417,-100.9583,observed_grid_site
37_5417N_100_8750W,37.5417,-100.875,observed_grid_site
37_5417N_100_7917W,37.5417,-100.7917,observed_grid_site
37_5417N_100_7083W,37.5417,-100.7083,observed_grid_site
37_5417N_100_6250W,37.5417,-100.625,observed_grid_site
37_5417N_100_5417W,37.5417,-100.5417,observed_grid_site
37_5417N_100_4583W,37.5417,-100.4583,observed_grid_site
37_5417N_100_3750W,37.5417,-100.375,observed_grid_site
37_5417N_100_2917W,37.5417,-100.2917,observed_grid_site
37_5417N_100_2083W,37.5417,-100.2083,observed_grid_site
37_5417N_100_1250W,37.5417,-100.125,observed_grid_site
37_5417N_100_0417W,37.5417,-100.0417,observed_grid_site
37_5417N_099_9583W,37.5417,-99.9583,observed_grid_site
37_5417N_099_8750W,37.5417,-99.875,observed_grid_site
37_5417N_099_7917W,37.5417,-99.7917,observed_grid_site
37_5417N_099_7083W,37.5417,-99.7083,observed_grid_site
37_5417N_099_6250W,37.5417,-99.625,observed_grid_site
37_5417N_099_5417W,37.5417,-99.5417,observed_grid_site
37_5417N_099_4583W,37.5417,-99.4583,observed_grid_site
37_5417N_099_3750W,37.5417,-99.375,observed_grid_site
37_5417N_099_2917W,37.5417,-99.2917,observed_grid_site
37_5417N_099_2083W,37.5417,-99.2083,observed_grid_site
37_5417N_099_1250W,37.5417,-99.125,observed_grid_site
37_5417N_099_0417W,37.5417,-99.0417,observed_grid_site
37_5417N_098_9583W,37.5417,-98.9583,observed_grid_site
37_5417N_098_8750W,37.5417,-98.875,observed_grid_site
37_5417N_098_7917W,37.5417,-98.7917,observed_grid_site
37_5417N_098_7083W,37.5417,-98.7083,observed_grid_site
37_5417N_098_6250W,37.5417,-98.625,observed_grid_site
37_5417N_098_5417W,37.5417,-98.5417,observed_grid_site
37_5417N_098_4583W,37.5417,-98.4583,observed_grid_site
37_5417N_098_3750W,37.5417,-98.375,observed_grid_site
37_5417N_098_2917W,37.5417,-98.2917,observed_grid_site
37_5417N_098_2083W,37.5417,-98.2083,observed_grid_site
37_5417N_098_1250W,37.5417,-98.125,observed_grid_site
37_5417N_098_0417W,37.5417,-98.0417,observed_grid_site
37_5417N_097_9583W,37.5417,-97.9583,observed_grid_site
37_5417N_097_8750W,37.5417,-97.875,observed_grid_site
37_5417N_097_7917W,37.5417,-97.7917,observed_grid_site
37_5417N_097_7083W,37.5417,-97.7083,observed_grid_site
37_5417N_097_6250W,37.5417,-97.625,observed_grid_site
37_5417N_097_5417W,37.5417,-97.5417,observed_grid_site
37_5417N_097_4583W,37.5417,-97.4583,observed_grid_site
37_5417N_097_3750W,37.5417,-97.375,observed_grid_site
37_5417N_097_2917W,37.5417,-97.2917,observed_grid_site
37_5417N_097_2083W,37.5417,-97.2083,observed_grid_site
37_5417N_097_1250W,37.5417,-97.125,observed_grid_site
37_5417N_097_0417W,37.5417,-97.0417,observed_grid_site
37_5417N_096_9583W,37.5417,-96.9583,observed_grid_site
37_5417N_096_8750W,37.5417,-96.875,observed_grid_site
37_5417N_096_7917W,37.5417,-96.7917,observed_grid_site
37_5417N_096_7083W,37.5417,-96.7083,observed_grid_site
37_5417N_096_6250W,37.5417,-96.625,observed_grid_site
37_5417N_096_5417W,37.5417,-96.5417,observed_grid_site
37_5417N_096_4583W,37.5417,-96.4583,observed_grid_site
37_5417N_096_3750W,37.5417,-96.375,observed_grid_site
37_5417N_096_2917W,37.5417,-96.2917,observed_grid_site
37_5417N_096_2083W,37.5417,-96.2083,observed_grid_site
37_5417N_096_1250W,37.5417,-96.125,observed_grid_site
37_5417N_096_0417W,37.5417,-96.0417,observed_grid_site
37_5417N_095_9583W,37.5417,-95.9583,observed_grid_site
37_5417N_095_8750W,37.5417,-95.875,observed_grid_site
37_5417N_095_7917W,37.5417,-95.7917,observed_grid_site
37_5417N_095_7083W,37.5417,-95.7083,observed_grid_site
37_5417N_095_6250W,37.5417,-95.625,observed_grid_site
37_5417N_095_5417W,37.5417,-95.5417,observed_grid_site
37_5417N_095_4583W,37.5417,-95.4583,observed_grid_site
37_5417N_095_3750W,37.5417,-95.375,observed_grid_site
37_5417N_095_2917W,37.5417,-95.2917,observed_grid_site
37_5417N_095_2083W,37.5417,-95.2083,observed_grid_site
37_5417N_095_1250W,37.5417,-95.125,observed_grid_site
37_5417N_095_0417W,37.5417,-95.0417,observed_grid_site
37_5417N_094_9583W,37.5417,-94.9583,observed_grid_site
37_5417N_094_8750W,37.5417,-94.875,observed_grid_site
37_5417N_094_7917W,37.5417,-94.7917,observed_grid_site
37_5417N_094_7083W,37.5417,-94.7083,observed_grid_site
37_5417N_094_6250W,37.5417,-94.625,observed_grid_site
FILL_37_6248N_102_0417W,37.6248,-102.0417,restored_grid_site
FILL_37_6248N_101_9584W,37.6248,-101.9584,restored_grid_site
FILL_37_6248N_101_8751W,37.6248,-101.8751,restored_grid_site
FILL_37_6248N_101_7918W,37.6248,-101.7918,restored_grid_site
FILL_37_6248N_101_7085W,37.6248,-101.7085,restored_grid_site
FILL_37_6248N_101_6252W,37.6248,-101.6252,restored_grid_site
FILL_37_6248N_101_5419W,37.6248,-101.5419,restored_grid_site
FILL_37_6248N_101_4586W,37.6248,-101.4586,restored_grid_site
FILL_37_6248N_101_3753W,37.6248,-101.3753,restored_grid_site
FILL_37_6248N_101_2920W,37.6248,-101.292,restored_grid_site
FILL_37_6248N_101_2087W,37.6248,-101.2087,restored_grid_site
37_6250N_101_1250W,37.625,-101.125,observed_grid_site
37_6250N_101_0417W,37.625,-101.0417,observed_grid_site
37_6250N_100_9583W,37.625,-100.9583,observed_grid_site
37_6250N_100_8750W,37.625,-100.875,observed_grid_site
37_6250N_100_7917W,37.625,-100.7917,observed_grid_site
37_6250N_100_7083W,37.625,-100.7083,observed_grid_site
37_6250N_100_6250W,37.625,-100.625,observed_grid_site
37_6250N_100_5417W,37.625,-100.5417,observed_grid_site
37_6250N_100_4583W,37.625,-100.4583,observed_grid_site
37_6250N_100_3750W,37.625,-100.375,observed_grid_site
37_6250N_100_2917W,37.625,-100.2917,observed_grid_site
37_6250N_100_2083W,37.625,-100.2083,observed_grid_site
37_6250N_100_1250W,37.625,-100.125,observed_grid_site
37_6250N_100_0417W,37.625,-100.0417,observed_grid_site
37_6250N_099_9583W,37.625,-99.9583,observed_grid_site
37_6250N_099_8750W,37.625,-99.875,observed_grid_site
37_6250N_099_7917W,37.625,-99.7917,observed_grid_site
37_6250N_099_7083W,37.625,-99.7083,observed_grid_site
37_6250N_099_6250W,37.625,-99.625,observed_grid_site
37_6250N_099_5417W,37.625,-99.5417,observed_grid_site
37_6250N_099_4583W,37.625,-99.4583,observed_grid_site
37_6250N_099_3750W,37.625,-99.375,observed_grid_site
37_6250N_099_2917W,37.625,-99.2917,observed_grid_site
37_6250N_099_2083W,37.625,-99.2083,observed_grid_site
37_6250N_099_1250W,37.625,-99.125,observed_grid_site
37_6250N_099_0417W,37.625,-99.0417,observed_grid_site
37_6250N_098_9583W,37.625,-98.9583,observed_grid_site
37_6250N_098_8750W,37.625,-98.875,observed_grid_site
37_6250N_098_7917W,37.625,-98.7917,observed_grid_site
37_6250N_098_7083W,37.625,-98.7083,observed_grid_site
37_6250N_098_6250W,37.625,-98.625,observed_grid_site
37_6250N_098_5417W,37.625,-98.5417,observed_grid_site
37_6250N_098_4583W,37.625,-98.4583,observed_grid_site
37_6250N_098_3750W,37.625,-98.375,observed_grid_site
37_6250N_098_2917W,37.625,-98.2917,observed_grid_site
37_6250N_098_2083W,37.625,-98.2083,observed_grid_site
37_6250N_098_1250W,37.625,-98.125,observed_grid_site
37_6250N_098_0417W,37.625,-98.0417,observed_grid_site
37_6250N_097_9583W,37.625,-97.9583,observed_grid_site
37_6250N_097_8750W,37.625,-97.875,observed_grid_site
37_6250N_097_7917W,37.625,-97.7917,observed_grid_site
37_6250N_097_7083W,37.625,-97.7083,observed_grid_site
37_6250N_097_6250W,37.625,-97.625,observed_grid_site
37_6250N_097_5417W,37.625,-97.5417,observed_grid_site
37_6250N_097_4583W,37.625,-97.4583,observed_grid_site
37_6250N_097_3750W,37.625,-97.375,observed_grid_site
37_6250N_097_2917W,37.625,-97.2917,observed_grid_site
37_6250N_097_2083W,37.625,-97.2083,observed_grid_site
37_6250N_097_1250W,37.625,-97.125,observed_grid_site
37_6250N_097_0417W,37.625,-97.0417,observed_grid_site
37_6250N_096_9583W,37.625,-96.9583,observed_grid_site
37_6250N_096_8750W,37.625,-96.875,observed_grid_site
37_6250N_096_7917W,37.625,-96.7917,observed_grid_site
37_6250N_096_7083W,37.625,-96.7083,observed_grid_site
37_6250N_096_6250W,37.625,-96.625,observed_grid_site
37_6250N_096_5417W,37.625,-96.5417,observed_grid_site
37_6250N_096_4583W,37.625,-96.4583,observed_grid_site
37_6250N_096_3750W,37.625,-96.375,observed_grid_site
37_6250N_096_2917W,37.625,-96.2917,observed_grid_site
37_6250N_096_2083W,37.625,-96.2083,observed_grid_site
37_6250N_096_1250W,37.625,-96.125,observed_grid_site
37_6250N_096_0417W,37.625,-96.0417,observed_grid_site
37_6250N_095_9583W,37.625,-95.9583,observed_grid_site
37_6250N_095_8750W,37.625,-95.875,observed_grid_site
37_6250N_095_7917W,37.625,-95.7917,observed_grid_site
37_6250N_095_7083W,37.625,-95.7083,observed_grid_site
37_6250N_095_6250W,37.625,-95.625,observed_grid_site
37_6250N_095_5417W,37.625,-95.5417,observed_grid_site
37_6250N_095_4583W,37.625,-95.4583,observed_grid_site
37_6250N_095_3750W,37.625,-95.375,observed_grid_site
37_6250N_095_2917W,37.625,-95.2917,observed_grid_site
37_6250N_095_2083W,37.625,-95.2083,observed_grid_site
37_6250N_095_1250W,37.625,-95.125,observed_grid_site
37_6250N_095_0417W,37.625,-95.0417,observed_grid_site
37_6250N_094_9583W,37.625,-94.9583,observed_grid_site
37_6250N_094_8750W,37.625,-94.875,observed_grid_site
37_6250N_094_7917W,37.625,-94.7917,observed_grid_site
37_6250N_094_7083W,37.625,-94.7083,observed_grid_site
37_6250N_094_6250W,37.625,-94.625,observed_grid_site
FILL_37_7081N_101_9584W,37.7081,-101.9584,restored_grid_site
FILL_37_7081N_101_8751W,37.7081,-101.8751,restored_grid_site
FILL_37_7081N_101_7918W,37.7081,-101.7918,restored_grid_site
FILL_37_7081N_101_7085W,37.7081,-101.7085,restored_grid_site
FILL_37_7081N_101_6252W,37.7081,-101.6252,restored_grid_site
FILL_37_7081N_101_5419W,37.7081,-101.5419,restored_grid_site
FILL_37_7081N_101_4586W,37.7081,-101.4586,restored_grid_site
FILL_37_7081N_101_3753W,37.7081,-101.3753,restored_grid_site
FILL_37_7081N_101_2920W,37.7081,-101.292,restored_grid_site
FILL_37_7081N_101_2087W,37.7081,-101.2087,restored_grid_site
37_7083N_102_0417W,37.7083,-102.0417,observed_grid_site
37_7083N_101_1250W,37.7083,-101.125,observed_grid_site
37_7083N_101_0417W,37.7083,-101.0417,observed_grid_site
37_7083N_100_9583W,37.7083,-100.9583,observed_grid_site
37_7083N_100_8750W,37.7083,-100.875,observed_grid_site
37_7083N_100_7917W,37.7083,-100.7917,observed_grid_site
37_7083N_100_7083W,37.7083,-100.7083,observed_grid_site
37_7083N_100_6250W,37.7083,-100.625,observed_grid_site
37_7083N_100_5417W,37.7083,-100.5417,observed_grid_site
37_7083N_100_4583W,37.7083,-100.4583,observed_grid_site
37_7083N_100_3750W,37.7083,-100.375,observed_grid_site
37_7083N_100_2917W,37.7083,-100.2917,observed_grid_site
37_7083N_100_2083W,37.7083,-100.2083,observed_grid_site
37_7083N_100_1250W,37.7083,-100.125,observed_grid_site
37_7083N_100_0417W,37.7083,-100.0417,observed_grid_site
37_7083N_099_9583W,37.7083,-99.9583,observed_grid_site
37_7083N_099_8750W,37.7083,-99.875,observed_grid_site
37_7083N_099_7917W,37.7083,-99.7917,observed_grid_site
37_7083N_099_7083W,37.7083,-99.7083,observed_grid_site
37_7083N_099_6250W,37.7083,-99.625,observed_grid_site
37_7083N_099_5417W,37.7083,-99.5417,observed_grid_site
37_7083N_099_4583W,37.7083,-99.4583,observed_grid_site
37_7083N_099_3750W,37.7083,-99.375,observed_grid_site
37_7083N_099_2917W,37.7083,-99.2917,observed_grid_site
37_7083N_099_2083W,37.7083,-99.2083,observed_grid_site
37_7083N_099_1250W,37.7083,-99.125,observed_grid_site
37_7083N_099_0417W,37.7083,-99.0417,observed_grid_site
37_7083N_098_9583W,37.7083,-98.9583,observed_grid_site
37_7083N_098_8750W,37.7083,-98.875,observed_grid_site
37_7083N_098_7917W,37.7083,-98.7917,observed_grid_site
37_7083N_098_7083W,37.7083,-98.7083,observed_grid_site
37_7083N_098_6250W,37.7083,-98.625,observed_grid_site
37_7083N_098_5417W,37.7083,-98.5417,observed_grid_site
37_7083N_098_4583W,37.7083,-98.4583,observed_grid_site
37_7083N_098_3750W,37.7083,-98.375,observed_grid_site
37_7083N_098_2917W,37.7083,-98.2917,observed_grid_site
37_7083N_098_2083W,37.7083,-98.2083,observed_grid_site
37_7083N_098_1250W,37.7083,-98.125,observed_grid_site
37_7083N_098_0417W,37.7083,-98.0417,observed_grid_site
37_7083N_097_9583W,37.7083,-97.9583,observed_grid_site
37_7083N_097_8750W,37.7083,-97.875,observed_grid_site
37_7083N_097_7917W,37.7083,-97.7917,observed_grid_site
37_7083N_097_7083W,37.7083,-97.7083,observed_grid_site
37_7083N_097_6250W,37.7083,-97.625,observed_grid_site
37_7083N_097_5417W,37.7083,-97.5417,observed_grid_site
37_7083N_097_4583W,37.7083,-97.4583,observed_grid_site
37_7083N_097_3750W,37.7083,-97.375,observed_grid_site
37_7083N_097_2917W,37.7083,-97.2917,observed_grid_site
37_7083N_097_2083W,37.7083,-97.2083,observed_grid_site
37_7083N_097_1250W,37.7083,-97.125,observed_grid_site
37_7083N_097_0417W,37.7083,-97.0417,observed_grid_site
37_7083N_096_9583W,37.7083,-96.9583,observed_grid_site
37_7083N_096_8750W,37.7083,-96.875,observed_grid_site
37_7083N_096_7917W,37.7083,-96.7917,observed_grid_site
37_7083N_096_7083W,37.7083,-96.7083,observed_grid_site
37_7083N_096_6250W,37.7083,-96.625,observed_grid_site
37_7083N_096_5417W,37.7083,-96.5417,observed_grid_site
37_7083N_096_4583W,37.7083,-96.4583,observed_grid_site
37_7083N_096_3750W,37.7083,-96.375,observed_grid_site
37_7083N_096_2917W,37.7083,-96.2917,observed_grid_site
37_7083N_096_2083W,37.7083,-96.2083,observed_grid_site
37_7083N_096_1250W,37.7083,-96.125,observed_grid_site
37_7083N_096_0417W,37.7083,-96.0417,observed_grid_site
37_7083N_095_9583W,37.7083,-95.9583,observed_grid_site
37_7083N_095_8750W,37.7083,-95.875,observed_grid_site
37_7083N_095_7917W,37.7083,-95.7917,observed_grid_site
37_7083N_095_7083W,37.7083,-95.7083,observed_grid_site
37_7083N_095_6250W,37.7083,-95.625,observed_grid_site
37_7083N_095_5417W,37.7083,-95.5417,observed_grid_site
37_7083N_095_4583W,37.7083,-95.4583,observed_grid_site
37_7083N_095_3750W,37.7083,-95.375,observed_grid_site
37_7083N_095_2917W,37.7083,-95.2917,observed_grid_site
37_7083N_095_2083W,37.7083,-95.2083,observed_grid_site
37_7083N_095_1250W,37.7083,-95.125,observed_grid_site
37_7083N_095_0417W,37.7083,-95.0417,observed_grid_site
37_7083N_094_9583W,37.7083,-94.9583,observed_grid_site
37_7083N_094_8750W,37.7083,-94.875,observed_grid_site
37_7083N_094_7917W,37.7083,-94.7917,observed_grid_site
37_7083N_094_7083W,37.7083,-94.7083,observed_grid_site
37_7083N_094_6250W,37.7083,-94.625,observed_grid_site
FILL_37_7914N_102_0417W,37.7914,-102.0417,restored_grid_site
FILL_37_7914N_101_9584W,37.7914,-101.9584,restored_grid_site
FILL_37_7914N_101_8751W,37.7914,-101.8751,restored_grid_site
FILL_37_7914N_101_7918W,37.7914,-101.7918,restored_grid_site
FILL_37_7914N_101_7085W,37.7914,-101.7085,restored_grid_site
FILL_37_7914N_101_6252W,37.7914,-101.6252,restored_grid_site
FILL_37_7914N_101_5419W,37.7914,-101.5419,restored_grid_site
FILL_37_7914N_101_4586W,37.7914,-101.4586,restored_grid_site
FILL_37_7914N_101_3753W,37.7914,-101.3753,restored_grid_site
FILL_37_7914N_101_2920W,37.7914,-101.292,restored_grid_site
FILL_37_7914N_101_2087W,37.7914,-101.2087,restored_grid_site
FILL_37_7914N_101_1254W,37.7914,-101.1254,restored_grid_site
FILL_37_7914N_096_5439W,37.7914,-96.5439,restored_grid_site
37_7917N_101_0417W,37.7917,-101.0417,observed_grid_site
37_7917N_100_9583W,37.7917,-100.9583,observed_grid_site
37_7917N_100_8750W,37.7917,-100.875,observed_grid_site
37_7917N_100_7917W,37.7917,-100.7917,observed_grid_site
37_7917N_100_7083W,37.7917,-100.7083,observed_grid_site
37_7917N_100_6250W,37.7917,-100.625,observed_grid_site
37_7917N_100_5417W,37.7917,-100.5417,observed_grid_site
37_7917N_100_4583W,37.7917,-100.4583,observed_grid_site
37_7917N_100_3750W,37.7917,-100.375,observed_grid_site
37_7917N_100_2917W,37.7917,-100.2917,observed_grid_site
37_7917N_100_2083W,37.7917,-100.2083,observed_grid_site
37_7917N_100_1250W,37.7917,-100.125,observed_grid_site
37_7917N_100_0417W,37.7917,-100.0417,observed_grid_site
37_7917N_099_9583W,37.7917,-99.9583,observed_grid_site
37_7917N_099_8750W,37.7917,-99.875,observed_grid_site
37_7917N_099_7917W,37.7917,-99.7917,observed_grid_site
37_7917N_099_7083W,37.7917,-99.7083,observed_grid_site
37_7917N_099_6250W,37.7917,-99.625,observed_grid_site
37_7917N_099_5417W,37.7917,-99.5417,observed_grid_site
37_7917N_099_4583W,37.7917,-99.4583,observed_grid_site
37_7917N_099_3750W,37.7917,-99.375,observed_grid_site
37_7917N_099_2917W,37.7917,-99.2917,observed_grid_site
37_7917N_099_2083W,37.7917,-99.2083,observed_grid_site
37_7917N_099_1250W,37.7917,-99.125,observed_grid_site
37_7917N_099_0417W,37.7917,-99.0417,observed_grid_site
37_7917N_098_9583W,37.7917,-98.9583,observed_grid_site
37_7917N_098_8750W,37.7917,-98.875,observed_grid_site
37_7917N_098_7917W,37.7917,-98.7917,observed_grid_site
37_7917N_098_7083W,37.7917,-98.7083,observed_grid_site
37_7917N_098_6250W,37.7917,-98.625,observed_grid_site
37_7917N_098_5417W,37.7917,-98.5417,observed_grid_site
37_7917N_098_4583W,37.7917,-98.4583,observed_grid_site
37_7917N_098_3750W,37.7917,-98.375,observed_grid_site
37_7917N_098_2917W,37.7917,-98.2917,observed_grid_site
37_7917N_098_2083W,37.7917,-98.2083,observed_grid_site
37_7917N_098_1250W,37.7917,-98.125,observed_grid_site
37_7917N_098_0417W,37.7917,-98.0417,observed_grid_site
37_7917N_097_9583W,37.7917,-97.9583,observed_grid_site
37_7917N_097_8750W,37.7917,-97.875,observed_grid_site
37_7917N_097_7917W,37.7917,-97.7917,observed_grid_site
37_7917N_097_7083W,37.7917,-97.7083,observed_grid_site
37_7917N_097_6250W,37.7917,-97.625,observed_grid_site
37_7917N_097_5417W,37.7917,-97.5417,observed_grid_site
37_7917N_097_4583W,37.7917,-97.4583,observed_grid_site
37_7917N_097_3750W,37.7917,-97.375,observed_grid_site
37_7917N_097_2917W,37.7917,-97.2917,observed_grid_site
37_7917N_097_2083W,37.7917,-97.2083,observed_grid_site
37_7917N_097_1250W,37.7917,-97.125,observed_grid_site
37_7917N_097_0417W,37.7917,-97.0417,observed_grid_site
37_7917N_096_9583W,37.7917,-96.9583,observed_grid_site
37_7917N_096_8750W,37.7917,-96.875,observed_grid_site
37_7917N_096_7917W,37.7917,-96.7917,observed_grid_site
37_7917N_096_7083W,37.7917,-96.7083,observed_grid_site
37_7917N_096_6250W,37.7917,-96.625,observed_grid_site
37_7917N_096_4583W,37.7917,-96.4583,observed_grid_site
37_7917N_096_3750W,37.7917,-96.375,observed_grid_site
37_7917N_096_2917W,37.7917,-96.2917,observed_grid_site
37_7917N_096_2083W,37.7917,-96.2083,observed_grid_site
37_7917N_096_1250W,37.7917,-96.125,observed_grid_site
37_7917N_096_0417W,37.7917,-96.0417,observed_grid_site
37_7917N_095_9583W,37.7917,-95.9583,observed_grid_site
37_7917N_095_8750W,37.7917,-95.875,observed_grid_site
37_7917N_095_7917W,37.7917,-95.7917,observed_grid_site
37_7917N_095_7083W,37.7917,-95.7083,observed_grid_site
37_7917N_095_6250W,37.7917,-95.625,observed_grid_site
37_7917N_095_5417W,37.7917,-95.5417,observed_grid_site
37_7917N_095_4583W,37.7917,-95.4583,observed_grid_site
37_7917N_095_3750W,37.7917,-95.375,observed_grid_site
37_7917N_095_2917W,37.7917,-95.2917,observed_grid_site
